instruction,response,source
“엄마야 누나야”를 꿈에서 본 장면처럼 묘사하는 짧은 꿈 일기 형식의 시를 작성하세요.,"꿈에서, 엄마야 누나야,  
저녁노을 물든 들판에  
하얗게 번지는 보리밭 사이  
나는 조용히 걷고 있었어요.

가만히 바람이 귀에 속삭이고  
먼 데서 엄마와 누나의 웃음소리  
노을빛 치마 자락에 녹아들며  
살금살금 내 발끝에도 닿았지요.

모두 흐릿하고도 따뜻해서  
손을 뻗으면 눈부신 빛이 퍼지고  
꽃내음 속에, 이름 모를 새들 노래하고  
나는 꿈인 줄도 모르고  
그 풍경에 오래 머물렀어요.",poem
"“지하철 안 서로 스쳐 지나가는 익명의 사람들 사이에서 짧게 교차하는 눈빛과 그 안에 담긴 각자의 이야기를 상상하는 시”와 연결된 오브제 하나(예: 오래된 나침반, 깨진 유리잔)가 화자 되어 단편 소설 스타일로 독백하는 시를 써 보세요.","나는 오래된 나침반이다.  
녹슬어버린 바늘이 느릿하게 흔들린다. 오늘 아침, 너의 손바닥 안에서 출근길 지하철을 탔다.  
사람들은 모두 각자 목적지를 향해 달리고 있지만, 내 바늘은 늘 남쪽을 맴돈다. 누구에게도 똑바로 향하지 못한다.  
너는 고개를 들어 맞은편 창가에 앉은 누군가와 잠깐 눈을 맞췄다.  
그의 눈동자에 피로가 잠깐 비쳤다가, 내 바늘에 조심스럽게 손끝이 닿았을 때처럼, 조용히 사라졌다.  
아무 말 없이 스쳐 간다. 나침반의 바늘처럼, 만나지만 닿지 않는다. 너희의 시선은 한 점에서 교차하나  
곧 각자의 북쪽과 남쪽을 좇는다.  
내게 묻는다. 어디로 가야 하냐고.  
하지만 나조차 길을 알지 못하는 날이 더 많다. 날마다 바늘이 조금씩 흔들리고,  
서로 겹치는 좌표 속에서 우연히 시선이 마주칠 뿐, 누구도 누구의 북쪽이 되어주지 못한다.  
지하철 안에서 너는 손에 든 나를 천천히 주머니 속에 넣었다.  
그 잠깐의 눈맞춤도, 내 안의 잔잔한 흔들림도, 모두 증거 없이 사라진다.  
나는 그냥, 사람이 사람 곁을 잠깐 지나쳤음을  
구부러진 나의 침묵으로 오래오래 기억한다.",poem
“새벽녘 비 내리는 정류장에서 우산 아래 모여 선 낯선 이들이 잠시 나누는 침묵과 그 속에서 피어나는 소소한 연대의 온기를 그리는 시.”를 주제로 사회·정치적 메시지를 담아 풍자하거나 비판하는 시를 써 보세요.,"우산 아래  
—  

첫차를 기다리는 어깨들이  
어둠의 틈에서 고요히 모여 선다  
그 얼굴들은 서로 타인이지만  
비는 예외 없이 이마를 적시니  
이 순간,  
붉은 광고판의 불빛 아래  
누군가 우산을 들어 나눈다  

우리는 말 대신 침묵으로 편을 짜고  
좁은 살림의 우산 끝,  
빗물은 층층이 신발을 적신다  

아직 건너오지 못한 이들을 향해  
거친 물길이 만들어지고  
저마다 할부 내역처럼  
삶은 길게 적힌 영수증  

""함께 있음이 부끄러운 시대""라던  
누군가의 기사 제목이 떠오른다  
줄 서는 짧은 망설임 속  
세입자는, 비정규직은, 노년의 어깨는  
회사원과 학생과 섞여 우두커니 선다  

소리 없는 협약처럼  
우산 한 귀퉁이씩 나눠 들 때  
가끔은 이런 침묵이  
시끄러운 표어보다 따뜻하다  

그러나 정류장 위  
구멍 난 캐노피에서 떨어지는  
물방울처럼  
우리를 흩트리는 세상의 틈은  
계속해서 젖어가는 중  

침묵 옆에, 우리는 서 있다  
손끝이 차갑고 어깨는 무거워도  
연대의 온기는  
여전히 작고,  
남몰래  
빗속에서 오래 견디고 있다",poem
"“지하철 창밖을 스쳐 지나가는 풍경 속에서, 서로 다른 삶들이 한순간 겹치며 만들어내는 우연과 인연의 의미를 탐구하는 시.”를 중심으로 첫 행에서 큰 감정을 던지고, 마지막 행에서 반전시키는 숨막히게 아름다운 스타일의 단편시를 써 보세요.","어떤 하루는 내 심장이 지나가는 지하철이었다  
불 꺼진 유리창에 비친 타인의 얼굴이  
내 이름을 속삭이는 것만 같았고  
검은 터널 사이사이로 쏟아지는 삶의 속도에  
내 숨 한 번, 조용히 베어 물었다  
우리는, 서로 닿지 못한 채  
머리칼 끝만 스치며 지나치는데  
차창 밖 번지는 손길들이  
한 번이라도 너였으면, 하고 아파했지만  
사실 나는 그날, 나를 마주친 나에게 처음 인사했다",poem
"“새로운 세계에 대한 동경과 좌절감”가 불러일으키는 다섯 감각(시각, 청각, 후각, 촉각, 미각)을 한 줄씩 다른 이미지로 묘사하는 시를 써 보세요.","1. 번쩍이는 네온빛 아래, 낯선 거리는 투명한 유리벽처럼 빛난다.  
2. 아무도 모르는 언어로 웅성대는 소음이 귀틈 사이로 다가든다.  
3. 갈 곳을 잃은 아지랑이 속 먼지 냄새가 코끝을 간질인다.  
4. 손끝에 닿는 공기마저 차갑게 이질적으로 흐른다.  
5. 씁쓸한 이국의 커피 한 모금이 혀끝에서 낯설게 퍼진다.",poem
"“봄밤의 애상적 정서”를 과거, 현재, 미래 세 연으로 나누어 표현하는 시를 작성하세요. 각 연의 시작에 시간표시(과거·현재·미래)를 넣으세요.","과거  
하얀 목련이 담장 너머 피곤히 기대던 밤,  
희미한 가로등 아래 서성이며  
잃어버린 이름 하나를 떠올리다,  
두 손에 스며들던 따스한 체온이  
가슴 한쪽에 오래도록 남아 있었다.

현재  
봄밤의 바람은 창 너머로 불어와  
덧없는 기억 위에 다시 그림자를 드리우고  
불 밝힌 거리마다 쓸쓸함이 내려앉는구나,  
지나간 목소리를 소리없이 더듬으며  
나는 잠시, 멈추어 선다.

미래  
언젠가 이 밤도 어렴풋이 흐려질테지  
기다림과 상실이 모두 이슬처럼 사라지고  
새로운 꽃잎이 무르익는 계절이 올 때  
서늘한 봄밤의 애상은  
다정한 그리움으로 내 곁을 감쌀 것이다.",poem
"“늦은 밤 택시기사의 시선으로, 도시의 불빛 아래 스쳐 지나가는 수많은 인연과 그 속에서 느끼는 삶의 외로움과 따스함을 그려내는 시.”가 불러일으키는 다섯 감각(시각, 청각, 후각, 촉각, 미각)을 한 줄씩 다른 이미지로 묘사하는 시를 써 보세요.","1. 네온사인이 물비늘처럼 창에 흩어진다.  
2. 라디오 너머 낯선 이의 웃음이 밤공기처럼 번진다.  
3. 빗물에 씻긴 아스팔트 냄새가 조용히 코끝을 간지른다.  
4. 손바닥에는 동승객이 남긴 미지근한 온기가 스며 있다.  
5. 입안엔 식지 않은 커피의 쌉싸래함이 오래 남는다.",poem
"“도시의 오래된 다리 밑 벤치에 앉아 있는 노인과 그 곁에 잠시 머무른 아이가 각자의 시간을 마주하며, 서로의 이야기를 조용히 나누는 가운데 삶의 의미와 세대 간의 공감을 발견하는 시.”를 꿈에서 본 장면처럼 묘사하는 짧은 꿈 일기 형식의 시를 작성하세요.","어젯밤 꿈속,  
도시의 다리는 흐릿한 안개 속에 떠 있었네  
바닥에 깔린 조용한 빛,  
오래된 벤치 위에 한 노인이 웅크리고 앉았지  
그 옆으로 작은 아이가 다가와  
바람에 실린 듯, 잠시 머물렀어.

말은 없었고  
두 그림자가 천천히 늘어지며  
시간은 느릿하게 접혀 내 곁을 스쳐지나갔지  
노인의 손끝에서  
아이의 눈동자에서  
서로의 이야기가 투명하게 오가고  
나지막하게 웃음이 났어.

그곳에선 세월이 흐르지 않았고  
모든 것이 물비늘처럼 겹쳐졌지  
나는 벤치 곁을 맴돌며  
삶이란 어쩌면  
이렇게 잠깐,  
다정하게 마주 앉는 꿈이라는 생각을 했네.",poem
"“오래된 책방에서 우연히 발견한 누군가의 메모와 밑줄을 따라, 타인의 기억과 자신의 현재가 교차하며 시간의 흐름 속에서 이어지는 공감과 위로를 그려내는 시.”를 꿈에서 본 장면처럼 묘사하는 짧은 꿈 일기 형식의 시를 작성하세요.","낡은 책방을 걷는다  
먼지 쌓인 등불 아래  
서가에 기대어 잠드는 책 속  
누군가 흘린 연필 밑줄이  
은은하다

꿈 결 따라 손끝이 닿은  
한 장, 접힌 귀퉁이  
잉크 번진 메모—  
“외롭지 않은 날이 오겠지”

단어 사이로 스며드는  
낯선 온기,  
내 망설이던 마음 위로  
옅은 향기처럼 머문다

문득  
너의 시간에  
내가 걸어가고  
내가 떠난 자리엔  
또 다른 꿈이 눕는다",poem
"5×5 그리드 형식으로 각 행마다 “비 오는 날, 낡은 카페 창가에 앉아 스며드는 빗소리와 창밖의 풍경을 통해, 잊혀졌던 소중한 사람에 대한 기억과 그리움을 되새기는 시”와 연관된 단어를 하나씩 채우고, 그 단어들을 순차적으로 풀어 쓴 시를 작성하세요.","### 1. 5×5 그리드, 각 행의 키워드  
(“비 오는 날, 낡은 카페 창가에 앉아 스며드는 빗소리와 창밖의 풍경을 통해, 잊혀졌던 소중한 사람에 대한 기억과 그리움을 되새기는 시”와 연관된 단어)

| 1행 | 2행 | 3행 | 4행 | 5행 |
|:---:|:---:|:---:|:---:|:---:|
| 비  | 창가 | 빗소리 | 기억 | 그리움 |
| 카페 | 낡음 | 풍경 | 추억 | 쓸쓸함 |
| 창밖 | 흐림 | 사람 | 눈길 | 적막 |
| 잊힘 | 머뭇임 | 무심함 | 텅 빔 | 따뜻함 |
| 기다림 | 지나감 | 젖음 | 온기 | 하루 |

---

### 2. 키워드(단어)를 순차적으로 풀어서 쓴 시

---

**비** 내리는 오후,  
**창가**에 앉아  
스며드는 **빗소리**를 듣는다.  
저 너머 머뭇거리는 **기억**들,  
다시 번지는 **그리움**.

낡은 **카페** 한구석  
층층이 쌓인 **낡음**의 시간,  
잿빛 **풍경**은  
반짝였던 우리의 **추억**을  
조용히 꺼내 **쓸쓸함**을 그린다.

흐릿하게 젖은 **창밖**  
모든 것이 **흐림**으로  
사라진 **사람**의 자취,  
머무는 **눈길**마저  
**적막**에 잠긴다.

사라질 듯 **잊힘**의 안개 속,  
**머뭇임**으로 번지는 숨,  
처음에는 **무심함**이었으나  
이내 남아 있는 **텅 빔**의 자리,  
그 어딘가에 남은 **따뜻함**.

끝나지 않을 **기다림**  
언젠가는 **지나감**으로,  
이 비에 **젖음**이  
낡은 **온기**마저 덜어내고  
적적한 **하루**만을 남긴다.

---",poem
"“고요한 새벽, 창밖에 머무는 달빛이 들려주는 옛 추억의 속삭임”와 연결된 오브제 하나(예: 오래된 나침반, 깨진 유리잔)가 화자 되어 시계열 순서로 독백하는 시를 써 보세요.","내 이름은 오래된 악보,  
책장 구석 먼지 속에 묻힌 지 오래다.  
한때 나는 누군가의 손길에 깨어나  
달빛 아래 피아노 위를 미끄러져  
저마다 소망을 담아 노래했다.  

고요한 새벽마다 창밖을 기웃대던  
달빛은 그때도 나의 길손이었지.  
빛나는 손가락 끝에 실려  
멜로디는 커튼 사이를 빠져나가  
골목마다 속삭임을 남겼다.  

이제는 기억이 덧칠한 누런 종이,  
이름 모를 은은한 향기에 기대어  
나는 밤마다 혼잣말을 한다.  
아직 창밖에 머무는 달빛이여,  
네가 들려준 옛 추억의 속삭임은  
내 모든 음표를 가만 가만 흔든다.  

나는 오래 전에 멈춘 노래지만  
달은 언제나 이야기의 처음과 끝,  
그 환한 망설임에 기대어  
다시 한 번, 소리 없는 독백을 시작한다.",poem
"“비오는 밤, 낡은 우산 아래 두 사람이 우연히 마주친 짧은 순간을 통해 각자의 상처와 위로가 조용히 교차하는 순간을 포착하는 시.”를 과거, 현재, 미래 세 연으로 나누어 표현하는 시를 작성하세요. 각 연의 시작에 시간표시(과거·현재·미래)를 넣으세요.","과거  
비가 내리던 저녁,  
누군가는 오래된 우산을 펴고  
삶의 무게처럼 구부러진 손잡이를 쥐었다.  
먼 골목 어귀에서 젖은 그림자가 스친다.  
두 사람, 각자의 슬픔을 답습하며  
단 한 번도 이름을 묻지 못한 채  
무심히 어깨를 스쳤다.

현재  
비가 유리창을 두드리는 이 밤,  
우연이란 이름으로 우리는  
잠시 같은 우산 아래 나란히 선다.  
빗방울이 두근거림을 덮어주고  
낡은 천으로 스며든 체온들이  
서로의 조용한 위로가 되어  
말없이 손목 혹은 눈동자에 머문다.

미래  
비가 그친 후,  
골목에 남은 물웅덩이처럼  
짧았던 만남은 희미하게 번진다.  
많은 계절을 돌아 서로 다른 길 위에서  
그 순간, 빗소리에 묻힌 온기와  
말없이 건넸던 위로를  
조용히 떠올리며 살아가리라.",poem
"“잊혀진 골목길을 거닐다 발견하는 작은 흔적들—낡은 간판, 벗겨진 벽화, 오래된 우편함—이 시간의 층위 속에서 우리와 과거의 이름 모를 이들이 조용히 대화를 나누는 모습.”를 꿈에서 본 장면처럼 묘사하는 짧은 꿈 일기 형식의 시를 작성하세요.","꿈속에서 나는  
안개 어린 골목길을 걷는다.  
희미한 숨결처럼  
낡은 간판이 허공에 매달리고,  
벗겨진 벽화가 천천히  
벽에서 흘러내린다.

오래된 우편함 앞에서 멈추면  
녹슨 입술이 나직하게 속삭인다.  
얼굴 없는 이들의 그림자  
오래전 편지를 주고받듯  
그리움으로 서로의 이름을 쓴다.

나는 그 틈에 서서  
묵은 시간의 먼지를 매만지다가  
깨어지지 않은 속삭임들 속에  
아직 남아 있는  
잊힌 목소리를 들었다.",poem
"“도시 공원 벤치에 앉아 잠시 쉬어가는 노인과 어린이, 세대를 넘어 이어지는 짧은 인사와 미소 속에 깃든 삶의 연속성과 따뜻함을 그려내는 시”가 불러일으키는 다섯 감각(시각, 청각, 후각, 촉각, 미각)을 한 줄씩 다른 이미지로 묘사하는 시를 써 보세요.","햇살에 윤이 흐르는 벤치 위, 옅은 주름살과 아롱진 머리채의 빛깔이 어우러진다.  
오랜 세월과 짧은 웃음이 뒤섞여 바람 사이사이 속삭임으로 맑게 스쳐간다.  
풀밭의 푸른 흙내음과, 이른 아침 바람에 실려 온 꽃향기가 공기를 감돈다.  
주름진 손과 작은 손끝이 어루만지는 따스한 감촉이 나무결에 번진다.  
할아버지의 사탕을 건네받은 아이, 입안 가득 달콤함이 퍼진다.",poem
"“절망의 밤, 한 줌의 희망이 퍼져 나가 공동체의 마음에 온기를 전하는 이야기”를 꿈에서 본 장면처럼 묘사하는 짧은 꿈 일기 형식의 시를 작성하세요.","꿈 일기

칠흑의 밤이 마을을 덮었지  
모두가 창문을 닫고  
불빛마저 숨 죽인 적막 속

나는 좁은 골목 끝에서  
파르르 떨리는 작은 불씨 하나를 보았어  
누군가 손바닥 위에 조심스레 올려놓은,  
희미하지만 꺼지지 않는 빛

불씨가 피어오르는 숨결 따라  
기이한 온기가 번졌지  
문틈 사이마다  
희망이 실처럼 흘러 들어와  
잠든 마음들을 깨웠어

모두가 창을 열었고  
서로의 얼굴이, 따스해진 공기 속에 떠올라  
우리는 어둠 속에서도 서로를 바라보았지

이상하게도 그 불씨는  
함께 있을 때 더 밝아졌어  
꿈인 듯, 그러나 분명하게  
절망의 밤은 조금씩 녹아내렸어",poem
"“오래된 우체국 창문 너머로 내리는 빗방울을 바라보며, 서로에게 닿지 못한 마음들이 어떻게 시간과 공간을 넘어 서로에게 다가가는지를 그리는 시.”를 꿈에서 본 장면처럼 묘사하는 짧은 꿈 일기 형식의 시를 작성하세요.","오래된 우체국,  
낡은 창문 너머로  
빗방울이 조용히 흘렀다.

나는 그 빗속에 서 있었고,  
너의 그림자는 물에 젖은 우표처럼  
창가에 스며들었다.

귓가엔 우편함을 여는 작은 소리,  
너의 이름을 적은 편지들이  
비에 젖지 않으려 서로 어깨를 기댔다.

만져지지 않는 손끝의 떨림과  
마주치지 못한 시선들이  
흐릿한 유리 너머에서 천천히 겹쳐졌다.

시간은 우체국의 낡은 시계를 따라  
뒤로도, 앞으로도 가지 못한 채,  
단지 빗소리 속을 맴돌았다.

꿈에서 나는  
비에 번진 편지글처럼  
공중에 너의 이름을 적어 보았다,  
그리고 창문 너머,  
빛나는 빗방울 저편에서  
우리의 마음이  
조심스럽게 서로를 만나고 있었다.",poem
"한용운의 시집을 읽고 영감을 받은 듯, “누이의 마음아 나를 보아라”를 우울한 어조로 시를 써 보세요.","누이의 마음아 나를 보아라

창문 밖에 비가 내린다  
세상의 모든 소리가  
젖어드는 저물녘,  
너는 지금 어디에 있는가—  
검은 구름이 이불이 되어  
나를 덮어주지 않는 밤마다  
나는 아주 멀리서  
네 이름을 속삭인다

누이의 마음아,  
눈먼 별빛처럼 희미한 네 숨결,  
낡은 이불같이 납작해진 내 하루 위로  
스며들지 않으려 애쓴다 해도  
너는  
지우려 할수록 선명해져서  
가만히—가만히  
내 곁에 다시 온다

누이의 마음아,  
허공에도 뿌리가 있다면  
나는 그 뿌리를 찾아  
끝없이 추락할 터인데  
너는 내 이름조차 불러주지 않고  
어둠 뒤편에 숨어  
그저 등만 보여주는구나

누이의 마음아,  
이 밤이 지나면  
나는 미움도 사랑도 모르는  
숫한 돌멩이처럼 남을까  
너도 달빛을 피해  
울었던 적이 있느냐  
나는 오늘도 어둠 속에서  
홀로 너를 부르며 운다",poem
"“낡은 가족 앨범 속 빛바랜 미소들이 현재의 나에게 건네는 조용한 위로와, 그 속에서 발견하는 세대를 잇는 용서와 화해의 메시지를 담은 시.”라는 제목으로 독자가 클릭하고 싶어지는 문구 1행 후, 강렬한 3행 시를 덧붙이세요.","**당신의 마음에도 오래된 사진 한 장이 있나요?**

낡은 앨범 속 웃음은  
내 어깨 위 세월을 부드럽게 감싸고  
오래된 용서가 오늘의 나를 안아준다",poem
"“골목길을 비추는 가로등 불빛 아래, 서로 스치듯 지나가는 이방인들의 짧은 만남과 그 속에 담긴 삶의 단편들을 포착하는 시.”라는 주제와 대조적 이미지를 가진 다른 사물을 엮어아이러니한 톤으로 시를 작성하세요.","편의점 밝은 냉장고 불빛 아래  
최신 유통기한을 확인하는 손끝들,  
줄 선 캔커피와 삼각김밥 사이,  
서로 다른 내일을 꿈꾸는 사람들 –  
누구도 마주치지 않는 시선들.  

밖은 골목의 골목,  
가로등 아래 그림자가 길어지지만,  
이곳은 유통기한의 시간에 갇힌  
사람들, 물건들,  
슬쩍 스쳐 지나가 왠지 포인트만 적립한다.  

“안녕하세요–” 기계음 인사와  
짧게 울리는 바코드 소리,  
흩어진 동전 소리에 삶의 조각  
탁, 굴러서 짧게 부딪힌다.  
이방인은 여기, 어둡지 않은 불빛 속에서  
조용히 유통되고 있다.  
딱히 특별할 것 없는 야심한 밤,  
편의점 출구에,  
단편같이 남겨진 영수증 한 줄기.",poem
"A와 B 두 인물이 “도시의 밤거리에서 스쳐 지나가는 무명의 이방인들에게서 느끼는 익명성의 자유와 동시에 찾아오는 소외감의 이중성에 대한 시”를 놓고 토론하는 형식으로, 네 줄씩 대화를 나누고 마지막에 공감의 한 줄을 추가하세요.","A:  
도시의 밤거리엔 수많은 얼굴이 스쳐가죠.  
그 속에선 내 이름조차 희미해진다는 게  
왠지 모르게 해방처럼 느껴질 때가 있어요.  
혼자가 되기에, 모든 시선에서 자유로워지는 거죠.

B:  
맞아요, 그 자유엔 묘한 쓸쓸함도 따르지 않나요?  
아무와도 부딪히지 않으니 누구와도 이어지지 못하고,  
나에게 말을 붙일 이 하나 없이  
군중 속에서 홀로 떠도는 기분이요.

A:  
그래도 가끔은, 그 익명성이 마음을 지켜준다고 생각해요.  
모두가 나에게 무관심하니  
상처받거나 신경 쓸 일도 줄어드는 거니까요.  
그래서 자유와 소외, 두 마음이 늘 엇갈리나 봐요.

B:  
결국 우리는,  
도시의 밤에 흩어진 다른 이방인들과  
같은 외로움을 나누며  
아무도 모르게 서로를 스쳐 지나가는 거겠죠.

함께 있지만, 각자만의 고요를 품고 걷는 우리입니다.",poem
"“새벽녘 인적 드문 횡단보도에서 신호를 기다리는 순간, 각자의 목적지로 향하는 이방인들이 잠시 멈추어 선 시간 속에서 공유하는 고요함과 소소한 연대의 느낌을 담아내는 시.”를 에픽 시 형식으로, 중간 길이(8행) 분량으로 지어 보세요. 운율이나 구조는 자유롭게 선택하시면 됩니다.","빛 바랜 신호등 아래,  
별 하나 지는 새벽,  
길 위에 산개한 그림자가  
어깨 맞대고 침묵을 이어 간다.  
그 순간, 누구도 스스로의 외로움을  
내보이지 않으나,  
서로의 존재만큼은 분명하게,  
고요란 이름의 연대를 이룬다.",poem
"“초여름 장마철 창가에 맺힌 빗방울을 바라보며 느끼는 일상의 허전함과 그리움”를 연극 대본 형식 형식으로, 중간 길이(8행) 분량으로 지어 보세요. 운율이나 구조는 자유롭게 선택하시면 됩니다.","(무대 한켠, 창가에 앉은 ‘나’. 창밖으로 뿌연 빗방울.  
‘나’는 손가락으로 유리창을 따라 빗물을 그린다.)  

나:  
또 장마다, 초여름 냄새.  
창가에 맺힌 빗방울이  
또르르 또르르 흘러내리네.  
지나간 얼굴들이  
저 빗물처럼 흐릿하게 떠오른다.  

(잠깐 침묵. 빗소리 소리 커진다.)  

나:  
왜 문득, 이 비를 보며  
텅 빈 마음 한구석이 시리는 걸까.",poem
"“낙엽이 쌓인 공원 벤치에 앉아 과거의 자신과 마주하는 상상을 통해, 시간의 흐름 속에서 변화한 꿈과 현실을 되돌아보는 시.”라는 주제와 대조적 이미지를 가진 다른 사물을 엮어아이러니한 톤으로 시를 작성하세요.","플라스틱 파편이 깔린 놀이공원 미끄럼틀 아래  
나는 과거의 나와 마주 앉는다.  
그 애는 나를 보며 손에 쥔 꿈을 흔든다.  
반짝반짝했던 원래의 색깔 대신  
형광 스티커로 덧붙인 미래의 조각들.

시간은 여기서 미끄럼틀을 탄다,  
내려가면서 올라가는 착각을 남기고,  
어린 나는 자꾸 위로 기어오르지만  
어른이 된 나는 편히 앉아 군고구마를 먹는다.  

낙엽 대신 비닐봉지,  
바스락거리는 소리가 귓등을 간지럽힌다.  
봄에 만났던 꿈은 어디론가 사라지고  
겨울의 현실은 천천히 내 무릎 위에 쌓인다.  

벚꽃처럼 흩날릴 거라고 믿던 희망도  
치킨 한 마리 시키려다 고른 사이드 메뉴만큼  
가볍고, 미끄럽고, 얼떨떨하다.  

과거의 나는 묻는다.  
""잘 살아왔어?""  
나는 웃으며 대답한다.  
""뭐, 미끄럼틀 끝에는 언제나 바닥만 있더라.""  

낙엽과 플라스틱,  
자연과 인공,  
꿈과 현실이  
이상하게 뒤섞인 이 공원에서  
시간은 앞으로 미끄러지는 게 아니라  
뒤로 구른다는 걸,  
이제야 어설프게 배운다.",poem
"“도시의 밤거리에서 각기 다른 언어로 흘러나오는 목소리들을 따라, 서로 다른 기억과 꿈이 교차하는 순간을 포착하는 시”를 자유시 형식으로, 긴 서사(20행 이상) 분량으로 지어 보세요. 운율이나 구조는 자유롭게 선택하시면 됩니다.","밤을 걷는다  
이 도시의 심장, 네온이 물결치고,  
고요히 번지는 이국의 음악,  
눈부신 간판 아래  
너는 불어로 인사한다  
나는 모국어의 그림자를 밟고  
아직 익숙하지 않은 길모퉁이 이름을 되뇬다  
카페 입구, 담배 연기 사이로  
한 소년이 어깨 위에 다른 나라의 꿈을 얹는다  
목소리들이 벽을 쓸고 지나간다  
사랑을 잃었다는 저마다의 언어로,  
새벽을 부른다는 다정한 억양으로  

붉은 신호등 앞  
도쿄의 밤하늘 같은 낯선 시선과  
모스크바의 추위가 배어든 웃음,  
각기 다른 통화음,  
살아온 시간에서 뛰쳐나온  
혹은 아직 닿지 않은 기억들  
여긴, 하나의 거리.  
섭씨 20도의 서로 다른 온기  

우리가 걷는다는 것은  
서로의 그림자를,  
할말 많으나 꺼내지 않은 공기를  
잠시 함께 나눈다는 것  
길가 나무 아래서  
누군가의 옛날집 냄새,  
어떤 소녀의 병아리 울음  
고운 목소리들이 흐트러진 바람 속에  
조용히 스며든다  

잠깐,  
우리는 모두 길 위에서  
자기 나라의 이름을 속삭이고  
남의 나라의 시를 따라 웃는다  
서로 다른 기억들과 꿈들이  
이 짧은 밤을 통과한다  
어쩌면 내일,  
소리들이 휘몰아치는 이 거리에  
또 다른 순간,  
또 다른 이야기가 시작될 것이다.",poem
"“도심의 오래된 공중전화 부스에 남겨진 흔적—잊힌 목소리, 낡은 전화번호, 흐릿한 낙서—를 통해 도시에서 사라져가는 소통의 방식과 그리움의 정서를 탐구하는 시.”를 중심으로 첫 행에서 큰 감정을 던지고, 마지막 행에서 반전시키는 숨막히게 아름다운 스타일의 단편시를 써 보세요.","한순간, 도시가 통째로 울음을 삼켰다—  
탁한 유리창 너머로 기우는 저녁  
손때 번진 동전구멍을 더듬어보니  
익숙한 번호마다 기적처럼 낯설고  
으깬 초록 펜으로 긁힌 이름,  
무언가를 남기고 싶은 마음만  
점점 더 지워져 가는데  
전화기는 조용히 귀를 내준다.  
누구도 되돌아오지 않는 이야기를,  
사라져가는 그리움을 끌어안은 채  
내가 아닌 누군가의 목소리를 기다리는—  
비에 젖은 사각, 아무도 듣지 않는 사랑.",poem
"“늦은 밤, 비어가는 도서관에서 각자의 자리에서 조용히 책을 읽는 이들의 모습과, 그들이 남기고 간 메모나 흔적을 통해 알게 되는 무언의 연대와 공감의 순간을 그리는 시.”와 3개의 단어(무작위로: 예술, 바람, 기억)를 섞어 콜라주처럼 산문-시 하이브리드로 작성하세요.","늦은 밤, 도서관의 문은 반쯤 닫혀 있다.  
바람이 창문 틈으로 들어와 낡은 종이 냄새를 흔든다.  
각자 불이 비추는 작은 섬,  
누군가는 예술의 역사 속을 걷는다.  
짙은 파랑의 표지를 펼치는 손끝에서  
그가 긴 하루를 견디며 여기에 온 이유를 잠시 상상한다.

바람은 서가 사이로 돌아다니며  
페이지 사이에 낀 작은 메모 한 조각을 뒤흔든다.  
‘이 페이지, 기억하세요.  
마지막 문장은 어딘가 내 이야기 같아요.’  
누군가 남긴 그 짤막한 문장, 익명의 연대.  
소중히 접혀진 모서리,  
커피 얼룩, 연필로 쓴 물음표.

한참을 지나 책장을 덮는 소리,  
동시에 여러 곳에서 작게 울린다.  
저마다 다른 색의 표지, 다른 두께의 인생들.  
그러나 이 밤, 같은 공간에서 우리는 책 아래에  
서로의 온기가 되풀이해 새겨지는 걸까,  
보이지 않는 바람처럼 묵묵히 곁에 있는  
예술과 기억의 연대.

밤의 도서관에서  
누군가의 흔적이  
또 다른 누군가에게  
괜찮다고, 오늘도 괜찮다고  
조용히 말을 건네고 있다.",poem
"“오래된 우체국 창문 너머로 내리는 빗방울을 바라보며, 서로에게 닿지 못한 마음들이 어떻게 시간과 공간을 넘어 서로에게 다가가는지를 그리는 시.”를 중심으로 첫 행에서 큰 감정을 던지고, 마지막 행에서 반전시키는 서정적인 스타일의 단편시를 써 보세요.","창문 너머로 쏟아지는 봄의 빗물에  
나는, 닿을 수 없는 사랑이라는 번개를 던진다  
오래된 우체국, 벽에 스민 오래된 편지들처럼  
우리의 말은 어딘가에 머물다 젖어만 가고  
고요히 흐르는 시간을 베껴 적어내던  
희미한 손길들이 비로소 서로를 스쳤을 때  
빗방울은 사라지고  
우리의 마음도, 결국 단 한 장의 마른 우표로 남는다",poem
